increment_code,total_time,initial_time,increment,Speed_Category,Time_ID
40+10,54.66666666666666,40,10,Classic,3922
13+15,18.5,13,15,Rapid,3923
4+6,12.8,4,6,Rapid,3924
4+6,10.9,4,6,Rapid,3925
4+6,8.9,4,6,Rapid,3926
4+6,13.6,4,6,Rapid,3927
5+5,19.33333333333333,5,5,Rapid,3928
5+5,15.75,5,5,Rapid,3929
20+6,23.9,20,6,Rapid,3930
12+8,21.066666666666663,12,8,Rapid,3931
15+5,16.833333333333332,15,5,Rapid,3932
20+10,32.166666666666664,20,10,Classic,3933
8+8,11.733333333333334,8,8,Rapid,3934
10+7,13.616666666666667,10,7,Rapid,3935
10+1,11.816666666666666,10,1,Rapid,3936
10+5,20.416666666666664,10,5,Rapid,3937
10+2,10.8,10,2,Rapid,3938
10+1,10.25,10,1,Rapid,3939
10+2,14.266666666666666,10,2,Rapid,3940
20+10,29.83333333333333,20,10,Classic,3941
20+2,24.83333333333333,20,2,Rapid,3942
9+10,12.666666666666666,9,10,Rapid,3943
20+10,37.5,20,10,Classic,3944
5+6,9.8,5,6,Rapid,3945
15+2,15.5,15,2,Rapid,3946
15+7,18.266666666666666,15,7,Rapid,3947
12+2,14.9,12,2,Rapid,3948
8+10,16.5,8,10,Rapid,3949
15+6,17.7,15,6,Rapid,3950
10+2,10.666666666666666,10,2,Rapid,3951
14+1,14.983333333333333,14,1,Rapid,3952
8+8,12.8,8,8,Rapid,3953
5+15,11.5,5,15,Rapid,3954
5+7,10.483333333333334,5,7,Rapid,3955
12+4,15.666666666666666,12,4,Rapid,3956
5+5,17.833333333333332,5,5,Rapid,3957
45+45,93.75,45,45,Classic,3958
45+45,81.75,45,45,Classic,3959
40+10,51.16666666666666,40,10,Classic,3960
15+1,15.116666666666667,15,1,Rapid,3961
6+8,20.266666666666666,6,8,Rapid,3962
15+5,36.58333333333333,15,5,Rapid,3963
30+10,46.83333333333333,30,10,Classic,3964
20+30,29.5,20,30,Classic,3965
15+4,23.933333333333337,15,4,Rapid,3966
7+7,9.333333333333334,7,7,Rapid,3967
10+6,18.200000000000003,10,6,Rapid,3968
7+8,29.4,7,8,Rapid,3969
8+7,14.766666666666666,8,7,Rapid,3970
25+3,27.35,25,3,Rapid,3971
25+3,28.55,25,3,Rapid,3972
25+3,29.85,25,3,Rapid,3973
25+6,30.8,25,6,Classic,3974
15+3,21.05,15,3,Rapid,3975
10+10,26.0,10,10,Rapid,3976
10+10,31.5,10,10,Rapid,3977
30+30,112.0,30,30,Classic,3978
15+3,18.95,15,3,Rapid,3979
25+3,31.4,25,3,Rapid,3980
25+6,33.0,25,6,Classic,3981
25+6,31.2,25,6,Classic,3982
25+6,29.4,25,6,Classic,3983
30+10,42.16666666666666,30,10,Classic,3984
25+6,25.9,25,6,Classic,3985
25+6,30.3,25,6,Classic,3986
25+6,33.3,25,6,Classic,3987
25+10,41.16666666666666,25,10,Classic,3988
25+5,31.83333333333333,25,5,Classic,3989
25+5,28.0,25,5,Classic,3990
25+5,27.166666666666668,25,5,Classic,3991
10+3,15.7,10,3,Rapid,3992
25+6,34.3,25,6,Classic,3993
25+4,29.33333333333333,25,4,Rapid,3994
10+40,60.66666666666666,10,40,Classic,3995
9+8,16.733333333333334,9,8,Rapid,3996
8+6,17.0,8,6,Rapid,3997
14+1,15.433333333333334,14,1,Rapid,3998
14+1,14.816666666666666,14,1,Rapid,3999
5+7,12.466666666666669,5,7,Rapid,4000
10+8,18.266666666666666,10,8,Rapid,4001
6+10,15.833333333333332,6,10,Rapid,4002
6+3,10.95,6,3,Blitz,4003
20+10,37.83333333333333,20,10,Classic,4004
10+30,48.5,10,30,Classic,4005
6+10,11.333333333333332,6,10,Rapid,4006
2+10,4.833333333333333,2,10,Rapid,4007
5+15,15.5,5,15,Rapid,4008
10+10,21.83333333333333,10,10,Rapid,4009
45+10,49.333333333333336,45,10,Classic,4010
15+2,17.166666666666668,15,2,Rapid,4011
16+3,19.05,16,3,Rapid,4012
12+1,12.883333333333333,12,1,Rapid,4013
5+15,21.25,5,15,Rapid,4014
13+5,15.166666666666666,13,5,Rapid,4015
10+5,21.08333333333333,10,5,Rapid,4016
4+10,8.166666666666666,4,10,Rapid,4017
6+5,13.083333333333332,6,5,Rapid,4018
10+10,37.66666666666666,10,10,Rapid,4019
7+12,25.2,7,12,Rapid,4020
10+60,25.0,10,60,Classic,4021
10+60,38.0,10,60,Classic,4022
4+6,9.1,4,6,Rapid,4023
15+3,18.0,15,3,Rapid,4024
0+13,9.75,0,13,Rapid,4025
3+8,13.4,3,8,Rapid,4026
15+12,21.0,15,12,Rapid,4027
10+4,11.4,10,4,Rapid,4028
10+4,14.333333333333332,10,4,Rapid,4029
11+11,24.2,11,11,Rapid,4030
10+10,30.5,10,10,Rapid,4031
15+6,20.1,15,6,Rapid,4032
11+8,17.8,11,8,Rapid,4033
40+40,68.66666666666666,40,40,Classic,4034
11+5,11.25,11,5,Rapid,4035
8+9,13.25,8,9,Rapid,4036
10+30,33.0,10,30,Classic,4037
15+16,30.2,15,16,Classic,4038
15+16,39.53333333333333,15,16,Classic,4039
5+11,22.416666666666664,5,11,Rapid,4040
9+5,16.166666666666664,9,5,Rapid,4041
9+5,20.416666666666664,9,5,Rapid,4042
9+5,17.583333333333332,9,5,Rapid,4043
9+5,12.916666666666666,9,5,Rapid,4044
9+5,11.416666666666666,9,5,Rapid,4045
9+5,14.25,9,5,Rapid,4046
9+5,12.25,9,5,Rapid,4047
9+5,18.58333333333333,9,5,Rapid,4048
9+5,17.25,9,5,Rapid,4049
9+5,16.666666666666664,9,5,Rapid,4050
9+5,17.666666666666664,9,5,Rapid,4051
9+5,13.916666666666666,9,5,Rapid,4052
9+5,14.75,9,5,Rapid,4053
9+5,17.0,9,5,Rapid,4054
9+5,13.166666666666666,9,5,Rapid,4055
9+5,13.583333333333332,9,5,Rapid,4056
9+5,17.75,9,5,Rapid,4057
9+5,15.0,9,5,Rapid,4058
9+5,11.083333333333332,9,5,Rapid,4059
9+5,14.416666666666666,9,5,Rapid,4060
9+5,11.75,9,5,Rapid,4061
9+5,13.666666666666666,9,5,Rapid,4062
9+5,14.583333333333332,9,5,Rapid,4063
9+5,11.583333333333332,9,5,Rapid,4064
9+5,27.5,9,5,Rapid,4065
9+5,18.25,9,5,Rapid,4066
9+5,10.916666666666666,9,5,Rapid,4067
9+5,10.583333333333334,9,5,Rapid,4068
9+5,12.333333333333332,9,5,Rapid,4069
5+10,20.33333333333333,5,10,Rapid,4070
7+2,11.033333333333331,7,2,Blitz,4071
20+30,34.0,20,30,Classic,4072
5+30,23.0,5,30,Classic,4073
8+6,9.1,8,6,Rapid,4074
10+3,10.9,10,3,Rapid,4075
7+9,12.4,7,9,Rapid,4076
10+3,14.1,10,3,Rapid,4077
25+2,27.666666666666668,25,2,Rapid,4078
8+9,16.1,8,9,Rapid,4079
10+1,10.833333333333334,10,1,Rapid,4080
4+7,10.183333333333334,4,7,Rapid,4081
7+2,8.066666666666666,7,2,Blitz,4082
8+7,12.55,8,7,Rapid,4083
40+15,60.0,40,15,Classic,4084
10+2,11.333333333333334,10,2,Rapid,4085
14+10,16.166666666666668,14,10,Rapid,4086
20+8,28.933333333333337,20,8,Rapid,4087
60+1,61.1,60,1,Classic,4088
60+1,61.38333333333333,60,1,Classic,4089
8+1,8.833333333333334,8,1,Blitz,4090
10+2,10.9,10,2,Rapid,4091
15+10,39.83333333333333,15,10,Rapid,4092
10+3,11.75,10,3,Rapid,4093
8+2,11.5,8,2,Rapid,4094
8+8,13.466666666666669,8,8,Rapid,4095
14+2,14.066666666666666,14,2,Rapid,4096
19+2,21.566666666666663,19,2,Rapid,4097
8+8,14.266666666666666,8,8,Rapid,4098
5+6,12.9,5,6,Rapid,4099
9+9,15.75,9,9,Rapid,4100
15+4,18.73333333333333,15,4,Rapid,4101
180+180,231.0,180,180,Classic,4102
6+4,10.2,6,4,Rapid,4103
10+3,11.2,10,3,Rapid,4104
14+8,18.8,14,8,Rapid,4105
15+8,17.0,15,8,Rapid,4106
10+8,25.73333333333333,10,8,Rapid,4107
7+8,11.266666666666666,7,8,Rapid,4108
6+3,8.9,6,3,Blitz,4109
3+8,5.666666666666666,3,8,Rapid,4110
20+15,47.25,20,15,Classic,4111
9+2,12.633333333333333,9,2,Rapid,4112
8+8,17.866666666666667,8,8,Rapid,4113
8+8,19.066666666666663,8,8,Rapid,4114
25+25,61.25,25,25,Classic,4115
30+10,37.833333333333336,30,10,Classic,4116
20+10,24.5,20,10,Classic,4117
30+15,38.5,30,15,Classic,4118
15+1,16.35,15,1,Rapid,4119
25+8,26.6,25,8,Classic,4120
15+3,18.1,15,3,Rapid,4121
20+4,24.46666666666667,20,4,Rapid,4122
10+10,11.0,10,10,Rapid,4123
10+5,21.25,10,5,Rapid,4124
10+2,12.933333333333334,10,2,Rapid,4125
10+2,12.2,10,2,Rapid,4126
10+2,13.2,10,2,Rapid,4127
10+2,14.166666666666668,10,2,Rapid,4128
10+2,13.466666666666669,10,2,Rapid,4129
10+2,10.966666666666669,10,2,Rapid,4130
10+2,12.333333333333334,10,2,Rapid,4131
6+8,11.066666666666666,6,8,Rapid,4132
4+6,4.3,4,6,Rapid,4133
4+6,4.9,4,6,Rapid,4134
4+6,9.5,4,6,Rapid,4135
8+2,9.266666666666666,8,2,Rapid,4136
0+15,35.0,0,15,Rapid,4137
3+10,9.333333333333332,3,10,Rapid,4138
11+9,18.2,11,9,Rapid,4139
5+7,13.633333333333333,5,7,Rapid,4140
12+10,20.666666666666664,12,10,Rapid,4141
7+7,17.85,7,7,Rapid,4142
7+2,9.6,7,2,Blitz,4143
6+6,10.3,6,6,Rapid,4144
6+6,8.0,6,6,Rapid,4145
7+5,15.833333333333332,7,5,Rapid,4146
12+7,19.933333333333337,12,7,Rapid,4147
2+12,13.0,2,12,Rapid,4148
2+12,21.200000000000003,2,12,Rapid,4149
8+5,8.25,8,5,Rapid,4150
7+5,13.333333333333332,7,5,Rapid,4151
45+15,57.5,45,15,Classic,4152
10+15,31.0,10,15,Rapid,4153
10+15,28.25,10,15,Rapid,4154
10+15,18.25,10,15,Rapid,4155
15+1,16.383333333333333,15,1,Rapid,4156
6+3,7.05,6,3,Blitz,4157
15+5,29.166666666666664,15,5,Rapid,4158
8+4,10.8,8,4,Rapid,4159
8+4,11.733333333333334,8,4,Rapid,4160
6+3,11.05,6,3,Blitz,4161
5+7,21.566666666666663,5,7,Rapid,4162
20+2,22.133333333333333,20,2,Rapid,4163
6+10,15.5,6,10,Rapid,4164
6+10,13.0,6,10,Rapid,4165
7+5,9.583333333333332,7,5,Rapid,4166
6+6,14.6,6,6,Rapid,4167
10+6,20.0,10,6,Rapid,4168
5+7,14.216666666666669,5,7,Rapid,4169
7+6,13.9,7,6,Rapid,4170
10+6,13.3,10,6,Rapid,4171
10+6,15.5,10,6,Rapid,4172
6+8,11.466666666666669,6,8,Rapid,4173
10+12,22.6,10,12,Rapid,4174
15+5,18.75,15,5,Rapid,4175
5+10,11.166666666666666,5,10,Rapid,4176
5+6,11.4,5,6,Rapid,4177
12+3,12.15,12,3,Rapid,4178
20+2,22.33333333333333,20,2,Rapid,4179
10+3,12.65,10,3,Rapid,4180
35+10,39.16666666666666,35,10,Classic,4181
35+10,44.16666666666666,35,10,Classic,4182
15+1,15.383333333333333,15,1,Rapid,4183
10+10,26.33333333333333,10,10,Rapid,4184
15+5,19.0,15,5,Rapid,4185
10+10,25.666666666666664,10,10,Rapid,4186
7+2,8.2,7,2,Blitz,4187
19+18,52.3,19,18,Classic,4188
10+20,27.33333333333333,10,20,Classic,4189
45+30,61.0,45,30,Classic,4190
30+30,52.0,30,30,Classic,4191
30+30,46.5,30,30,Classic,4192
30+30,36.5,30,30,Classic,4193
30+30,34.0,30,30,Classic,4194
30+30,48.0,30,30,Classic,4195
30+30,38.0,30,30,Classic,4196
30+30,50.5,30,30,Classic,4197
30+30,41.0,30,30,Classic,4198
10+8,24.53333333333333,10,8,Rapid,4199
15+16,22.73333333333333,15,16,Classic,4200
2+15,26.5,2,15,Rapid,4201
8+6,12.1,8,6,Rapid,4202
11+1,11.166666666666666,11,1,Rapid,4203
6+8,9.733333333333334,6,8,Rapid,4204
10+12,16.4,10,12,Rapid,4205
6+3,8.75,6,3,Blitz,4206
7+7,15.283333333333331,7,7,Rapid,4207
8+7,11.616666666666667,8,7,Rapid,4208
9+2,10.133333333333333,9,2,Rapid,4209
10+5,23.58333333333333,10,5,Rapid,4210
5+10,19.5,5,10,Rapid,4211
5+20,17.333333333333332,5,20,Rapid,4212
8+4,10.466666666666669,8,4,Rapid,4213
15+5,26.5,15,5,Rapid,4214
30+8,41.86666666666667,30,8,Classic,4215
30+8,39.333333333333336,30,8,Classic,4216
120+5,129.83333333333334,120,5,Classic,4217
40+8,50.8,40,8,Classic,4218
8+5,12.25,8,5,Rapid,4219
7+3,9.4,7,3,Rapid,4220
7+3,11.8,7,3,Rapid,4221
10+7,17.35,10,7,Rapid,4222
7+2,11.633333333333333,7,2,Blitz,4223
7+2,11.233333333333334,7,2,Blitz,4224
8+1,8.15,8,1,Blitz,4225
15+3,18.8,15,3,Rapid,4226
30+8,36.13333333333333,30,8,Classic,4227
15+3,19.95,15,3,Rapid,4228
19+19,34.83333333333333,19,19,Classic,4229
8+2,10.166666666666666,8,2,Rapid,4230
30+6,32.6,30,6,Classic,4231
30+6,35.7,30,6,Classic,4232
12+10,20.83333333333333,12,10,Rapid,4233
12+10,18.666666666666664,12,10,Rapid,4234
12+10,19.83333333333333,12,10,Rapid,4235
12+10,14.666666666666666,12,10,Rapid,4236
12+10,16.833333333333332,12,10,Rapid,4237
12+10,16.5,12,10,Rapid,4238
12+10,24.33333333333333,12,10,Rapid,4239
12+10,20.33333333333333,12,10,Rapid,4240
12+10,15.5,12,10,Rapid,4241
12+10,14.833333333333332,12,10,Rapid,4242
12+10,22.166666666666664,12,10,Rapid,4243
12+10,15.166666666666666,12,10,Rapid,4244
12+10,22.33333333333333,12,10,Rapid,4245
12+10,19.5,12,10,Rapid,4246
12+10,19.33333333333333,12,10,Rapid,4247
12+10,18.33333333333333,12,10,Rapid,4248
12+10,19.166666666666664,12,10,Rapid,4249
12+10,14.333333333333332,12,10,Rapid,4250
12+10,15.833333333333332,12,10,Rapid,4251
12+10,21.666666666666664,12,10,Rapid,4252
12+9,21.75,12,9,Rapid,4253
9+3,14.25,9,3,Rapid,4254
3+8,9.0,3,8,Rapid,4255
15+1,17.133333333333333,15,1,Rapid,4256
15+20,31.33333333333333,15,20,Classic,4257
15+1,16.15,15,1,Rapid,4258
7+10,25.33333333333333,7,10,Rapid,4259
8+8,20.666666666666664,8,8,Rapid,4260
11+5,20.25,11,5,Rapid,4261
11+5,14.916666666666666,11,5,Rapid,4262
5+10,16.0,5,10,Rapid,4263
9+15,16.25,9,15,Rapid,4264
9+15,28.75,9,15,Rapid,4265
9+15,29.5,9,15,Rapid,4266
9+7,15.766666666666666,9,7,Rapid,4267
4+7,9.6,4,7,Rapid,4268
4+7,14.033333333333331,4,7,Rapid,4269
8+1,8.866666666666667,8,1,Blitz,4270
10+1,10.516666666666666,10,1,Rapid,4271
15+15,59.5,15,15,Classic,4272
8+5,11.0,8,5,Rapid,4273
6+8,9.2,6,8,Rapid,4274
20+2,21.6,20,2,Rapid,4275
10+3,14.8,10,3,Rapid,4276
5+30,42.0,5,30,Classic,4277
0+30,50.0,0,30,Classic,4278
9+10,17.333333333333332,9,10,Rapid,4279
9+10,15.166666666666666,9,10,Rapid,4280
9+10,19.5,9,10,Rapid,4281
9+10,17.666666666666664,9,10,Rapid,4282
9+10,17.833333333333332,9,10,Rapid,4283
9+10,18.5,9,10,Rapid,4284
9+10,22.5,9,10,Rapid,4285
9+10,16.666666666666664,9,10,Rapid,4286
9+8,12.066666666666666,9,8,Rapid,4287
9+8,18.866666666666667,9,8,Rapid,4288
5+30,48.5,5,30,Classic,4289
10+3,17.6,10,3,Rapid,4290
12+5,14.833333333333332,12,5,Rapid,4291
9+8,18.333333333333336,9,8,Rapid,4292
9+8,15.4,9,8,Rapid,4293
9+8,21.53333333333333,9,8,Rapid,4294
9+8,15.8,9,8,Rapid,4295
9+8,11.8,9,8,Rapid,4296
9+8,20.866666666666667,9,8,Rapid,4297
9+8,19.4,9,8,Rapid,4298
9+8,18.73333333333333,9,8,Rapid,4299
9+8,16.066666666666666,9,8,Rapid,4300
9+8,21.4,9,8,Rapid,4301
9+8,23.8,9,8,Rapid,4302
9+8,19.933333333333337,9,8,Rapid,4303
9+8,21.266666666666666,9,8,Rapid,4304
9+8,13.533333333333331,9,8,Rapid,4305
15+8,24.333333333333336,15,8,Rapid,4306
15+8,17.53333333333333,15,8,Rapid,4307
7+9,16.75,7,9,Rapid,4308
7+9,36.4,7,9,Rapid,4309
7+9,27.7,7,9,Rapid,4310
7+9,23.65,7,9,Rapid,4311
7+9,27.25,7,9,Rapid,4312
7+9,13.75,7,9,Rapid,4313
7+9,12.25,7,9,Rapid,4314
7+9,15.1,7,9,Rapid,4315
7+9,22.6,7,9,Rapid,4316
7+9,17.5,7,9,Rapid,4317
7+9,19.6,7,9,Rapid,4318
7+9,19.9,7,9,Rapid,4319
7+9,38.35,7,9,Rapid,4320
7+9,24.7,7,9,Rapid,4321
7+9,21.1,7,9,Rapid,4322
7+9,20.35,7,9,Rapid,4323
7+9,31.75,7,9,Rapid,4324
7+9,14.2,7,9,Rapid,4325
7+9,22.3,7,9,Rapid,4326
7+9,28.3,7,9,Rapid,4327
7+9,19.0,7,9,Rapid,4328
7+9,13.9,7,9,Rapid,4329
7+9,12.7,7,9,Rapid,4330
7+9,15.7,7,9,Rapid,4331
7+9,17.2,7,9,Rapid,4332
7+9,25.0,7,9,Rapid,4333
7+9,26.5,7,9,Rapid,4334
7+9,32.05,7,9,Rapid,4335
7+9,18.4,7,9,Rapid,4336
7+9,17.799999999999997,7,9,Rapid,4337
7+9,28.6,7,9,Rapid,4338
7+9,23.5,7,9,Rapid,4339
7+9,13.6,7,9,Rapid,4340
7+9,26.8,7,9,Rapid,4341
7+9,22.0,7,9,Rapid,4342
7+9,19.75,7,9,Rapid,4343
7+9,10.75,7,9,Rapid,4344
7+9,30.4,7,9,Rapid,4345
2+10,9.5,2,10,Rapid,4346
7+2,10.666666666666666,7,2,Blitz,4347
20+60,49.0,20,60,Classic,4348
2+10,6.833333333333333,2,10,Rapid,4349
8+7,18.03333333333333,8,7,Rapid,4350
15+3,18.75,15,3,Rapid,4351
2+20,16.0,2,20,Rapid,4352
6+30,39.0,6,30,Classic,4353
4+6,4.6,4,6,Rapid,4354
4+6,5.6,4,6,Rapid,4355
4+6,8.7,4,6,Rapid,4356
4+6,6.4,4,6,Rapid,4357
30+30,36.0,30,30,Classic,4358
35+35,74.66666666666667,35,35,Classic,4359
10+4,17.4,10,4,Rapid,4360
10+4,16.066666666666666,10,4,Rapid,4361
10+1,11.316666666666666,10,1,Rapid,4362
30+10,46.0,30,10,Classic,4363
8+5,15.166666666666666,8,5,Rapid,4364
8+5,10.833333333333332,8,5,Rapid,4365
10+6,11.7,10,6,Rapid,4366
8+8,19.73333333333333,8,8,Rapid,4367
6+5,15.583333333333332,6,5,Rapid,4368
3+20,21.33333333333333,3,20,Rapid,4369
7+3,9.8,7,3,Rapid,4370
15+15,46.5,15,15,Classic,4371
15+15,46.25,15,15,Classic,4372
10+4,22.2,10,4,Rapid,4373
30+5,45.41666666666666,30,5,Classic,4374
14+2,15.3,14,2,Rapid,4375
5+30,28.0,5,30,Classic,4376
5+30,33.0,5,30,Classic,4377
20+15,33.0,20,15,Classic,4378
20+10,22.0,20,10,Classic,4379
25+8,38.06666666666666,25,8,Classic,4380
4+9,13.3,4,9,Rapid,4381
60+30,90.0,60,30,Classic,4382
60+30,80.5,60,30,Classic,4383
60+30,119.0,60,30,Classic,4384
60+30,113.0,60,30,Classic,4385
10+1,10.8,10,1,Rapid,4386
15+30,35.0,15,30,Classic,4387
8+3,14.15,8,3,Rapid,4388
10+10,27.0,10,10,Rapid,4389
10+10,25.33333333333333,10,10,Rapid,4390
10+10,30.0,10,10,Rapid,4391
10+10,24.33333333333333,10,10,Rapid,4392
5+8,21.53333333333333,5,8,Rapid,4393
5+6,13.3,5,6,Rapid,4394
8+8,25.066666666666663,8,8,Rapid,4395
8+5,11.166666666666666,8,5,Rapid,4396
5+12,19.6,5,12,Rapid,4397
5+7,10.6,5,7,Rapid,4398
12+7,15.85,12,7,Rapid,4399
12+7,25.066666666666663,12,7,Rapid,4400
12+7,19.23333333333333,12,7,Rapid,4401
12+7,19.7,12,7,Rapid,4402
12+7,19.46666666666667,12,7,Rapid,4403
12+7,21.333333333333336,12,7,Rapid,4404
10+14,45.0,10,14,Rapid,4405
5+6,7.7,5,6,Rapid,4406
5+8,16.066666666666666,5,8,Rapid,4407
5+8,23.666666666666668,5,8,Rapid,4408
10+14,17.7,10,14,Rapid,4409
10+14,20.73333333333333,10,14,Rapid,4410
15+2,15.9,15,2,Rapid,4411
10+5,18.08333333333333,10,5,Rapid,4412
6+4,7.8,6,4,Rapid,4413
20+15,22.0,20,15,Classic,4414
15+4,18.933333333333337,15,4,Rapid,4415
8+2,10.3,8,2,Rapid,4416
30+5,34.083333333333336,30,5,Classic,4417
15+3,18.45,15,3,Rapid,4418
15+10,35.166666666666664,15,10,Rapid,4419
8+10,11.166666666666666,8,10,Rapid,4420
7+2,8.266666666666666,7,2,Blitz,4421
7+2,12.6,7,2,Blitz,4422
15+2,17.53333333333333,15,2,Rapid,4423
15+2,16.7,15,2,Rapid,4424
35+8,36.2,35,8,Classic,4425
8+5,13.583333333333332,8,5,Rapid,4426
8+5,13.083333333333332,8,5,Rapid,4427
2+10,12.5,2,10,Rapid,4428
7+6,11.4,7,6,Rapid,4429
8+5,10.333333333333332,8,5,Rapid,4430
8+5,17.75,8,5,Rapid,4431
13+40,80.33333333333333,13,40,Classic,4432
13+40,61.0,13,40,Classic,4433
13+40,59.0,13,40,Classic,4434
13+40,109.66666666666666,13,40,Classic,4435
13+40,69.66666666666666,13,40,Classic,4436
13+40,71.0,13,40,Classic,4437
13+40,72.33333333333333,13,40,Classic,4438
13+40,64.33333333333333,13,40,Classic,4439
13+40,56.33333333333333,13,40,Classic,4440
13+40,81.66666666666666,13,40,Classic,4441
16+15,32.25,16,15,Classic,4442
16+15,30.0,16,15,Classic,4443
15+10,38.0,15,10,Rapid,4444
15+15,55.5,15,15,Classic,4445
15+10,38.66666666666666,15,10,Rapid,4446
15+10,37.16666666666666,15,10,Rapid,4447
15+10,17.0,15,10,Rapid,4448
15+10,17.5,15,10,Rapid,4449
10+5,10.666666666666666,10,5,Rapid,4450
20+8,26.266666666666666,20,8,Rapid,4451
11+4,17.6,11,4,Rapid,4452
14+4,17.133333333333333,14,4,Rapid,4453
14+4,18.866666666666667,14,4,Rapid,4454
14+2,15.5,14,2,Rapid,4455
14+2,17.566666666666666,14,2,Rapid,4456
9+6,16.2,9,6,Rapid,4457
6+8,10.933333333333334,6,8,Rapid,4458
6+8,8.533333333333333,6,8,Rapid,4459
8+8,17.066666666666666,8,8,Rapid,4460
10+9,23.2,10,9,Rapid,4461
16+8,26.4,16,8,Rapid,4462
7+12,11.8,7,12,Rapid,4463
10+3,14.95,10,3,Rapid,4464
15+2,19.73333333333333,15,2,Rapid,4465
15+2,19.8,15,2,Rapid,4466
8+3,10.8,8,3,Rapid,4467
30+5,34.916666666666664,30,5,Classic,4468
10+3,12.6,10,3,Rapid,4469
10+9,29.5,10,9,Rapid,4470
10+5,19.916666666666664,10,5,Rapid,4471
10+5,17.166666666666664,10,5,Rapid,4472
15+10,34.5,15,10,Rapid,4473
15+10,38.5,15,10,Rapid,4474
30+30,99.0,30,30,Classic,4475
45+45,91.5,45,45,Classic,4476
45+45,125.25,45,45,Classic,4477
45+45,89.25,45,45,Classic,4478
30+30,64.5,30,30,Classic,4479
30+30,85.5,30,30,Classic,4480
45+45,129.0,45,45,Classic,4481
30+30,49.0,30,30,Classic,4482
45+45,86.25,45,45,Classic,4483
45+45,121.5,45,45,Classic,4484
45+45,82.5,45,45,Classic,4485
45+45,102.75,45,45,Classic,4486
45+45,117.0,45,45,Classic,4487
45+45,75.0,45,45,Classic,4488
45+45,78.75,45,45,Classic,4489
11+3,13.1,11,3,Rapid,4490
5+6,11.8,5,6,Rapid,4491
15+16,33.93333333333334,15,16,Classic,4492
3+8,17.799999999999997,3,8,Rapid,4493
30+30,68.0,30,30,Classic,4494
30+10,35.833333333333336,30,10,Classic,4495
20+10,33.0,20,10,Classic,4496
30+10,47.0,30,10,Classic,4497
25+10,29.5,25,10,Classic,4498
30+10,47.33333333333333,30,10,Classic,4499
30+10,41.5,30,10,Classic,4500
30+10,52.16666666666666,30,10,Classic,4501
30+10,36.0,30,10,Classic,4502
30+10,52.83333333333333,30,10,Classic,4503
30+10,49.16666666666666,30,10,Classic,4504
30+10,38.16666666666666,30,10,Classic,4505
60+60,144.0,60,60,Classic,4506
40+60,108.0,40,60,Classic,4507
180+5,191.66666666666663,180,5,Classic,4508
10+15,41.0,10,15,Rapid,4509
30+15,46.75,30,15,Classic,4510
10+15,44.25,10,15,Rapid,4511
20+60,51.0,20,60,Classic,4512
12+15,31.0,12,15,Rapid,4513
7+14,15.866666666666667,7,14,Rapid,4514
20+20,50.33333333333333,20,20,Classic,4515
20+60,33.0,20,60,Classic,4516
15+10,34.166666666666664,15,10,Rapid,4517
15+10,40.33333333333333,15,10,Rapid,4518
25+10,48.83333333333333,25,10,Classic,4519
10+15,20.25,10,15,Rapid,4520
5+60,66.0,5,60,Classic,4521
8+2,8.066666666666666,8,2,Rapid,4522
10+1,10.033333333333331,10,1,Rapid,4523
3+8,3.2666666666666666,3,8,Rapid,4524
7+5,7.166666666666667,7,5,Rapid,4525
10+3,10.1,10,3,Rapid,4526
10+3,10.15,10,3,Rapid,4527
60+180,189.0,60,180,Classic,4528
60+180,129.0,60,180,Classic,4529
60+180,81.0,60,180,Classic,4530
60+180,90.0,60,180,Classic,4531
60+180,66.0,60,180,Classic,4532
45+45,81.0,45,45,Classic,4533
45+45,72.0,45,45,Classic,4534
45+45,58.5,45,45,Classic,4535
45+45,69.75,45,45,Classic,4536
45+45,69.0,45,45,Classic,4537
45+45,68.25,45,45,Classic,4538
45+45,46.5,45,45,Classic,4539
45+45,87.75,45,45,Classic,4540
45+45,72.75,45,45,Classic,4541
45+45,56.25,45,45,Classic,4542
45+45,90.0,45,45,Classic,4543
45+45,55.5,45,45,Classic,4544
45+45,85.5,45,45,Classic,4545
45+45,73.5,45,45,Classic,4546
45+45,53.25,45,45,Classic,4547
45+45,74.25,45,45,Classic,4548
45+45,65.25,45,45,Classic,4549
45+45,67.5,45,45,Classic,4550
45+45,64.5,45,45,Classic,4551
45+45,62.25,45,45,Classic,4552
10+25,15.416666666666668,10,25,Classic,4553
25+10,36.33333333333333,25,10,Classic,4554
25+10,35.5,25,10,Classic,4555
30+30,62.5,30,30,Classic,4556
25+10,37.16666666666666,25,10,Classic,4557
15+15,52.25,15,15,Classic,4558
15+15,37.25,15,15,Classic,4559
30+30,53.0,30,30,Classic,4560
15+10,39.5,15,10,Rapid,4561
5+10,20.166666666666664,5,10,Rapid,4562
7+2,7.833333333333333,7,2,Blitz,4563
5+12,14.0,5,12,Rapid,4564
45+45,131.25,45,45,Classic,4565
45+45,100.5,45,45,Classic,4566
10+15,32.0,10,15,Rapid,4567
35+1,35.8,35,1,Classic,4568
10+11,23.383333333333333,10,11,Rapid,4569
10+11,12.016666666666666,10,11,Rapid,4570
8+45,44.75,8,45,Classic,4571
25+5,26.83333333333333,25,5,Classic,4572
30+15,80.25,30,15,Classic,4573
